transaction_id,customer_id,merchant_id,timestamp,amount,currency,payment_method,transaction_type,merchant_category,device_type,operating_system,browser,IP_country,geo_latitude,geo_longitude,distance_from_home,login_duration,transaction_hour,day_of_week,weekend,international,failed_login_attempts,previous_transactions_24h,average_spending_30d,spending_change,merchant_risk,customer_risk,fraud_probability,is_fraud
T00007563,C000512,M00182,2026-01-05 05:04:00,72218.96,INR,Credit Card,Transfer,Electronics,Desktop,macOS,Safari,Canada,-27.014555,25.866947,168.15,464,5,Monday,No,Yes,4,26,5081.13,44.53,0.86,High,0.28,0
T00007564,C000494,M00046,2025-07-29 07:54:00,72250.61,INR,UPI,Purchase,Retail,Desktop,macOS,Chrome,USA,18.954966,-146.437144,212.14,573,7,Tuesday,No,Yes,0,30,21059.96,63.49,0.1,Low,0.01,0
T00007565,C000082,M00156,2025-04-19 10:58:00,28034.75,INR,Credit Card,Refund,Travel,Desktop,macOS,Edge,USA,-36.769463,-39.874996,83.25,84,10,Saturday,Yes,No,1,7,37517.25,149.78,0.58,Low,0.16,0
T00007566,C000448,M00017,2025-11-11 10:23:00,27308.22,INR,UPI,Purchase,Travel,POS,Windows,Safari,USA,-45.817751,166.086117,16.48,350,10,Tuesday,No,Yes,3,1,10819.83,1.04,0.64,Low,0.29,0
T00007567,C000054,M00180,2025-08-28 10:26:00,63578.66,INR,Debit Card,Purchase,Food,POS,Windows,Safari,India,87.336169,175.786989,138.95,493,10,Thursday,No,No,1,5,5845.19,110.79,0.71,Low,0.22,0
T00007568,C000556,M00049,2026-01-23 21:53:00,1892.97,INR,UPI,Purchase,Grocery,Desktop,Android,Safari,UK,-11.344108,-173.741925,375.99,63,21,Friday,No,No,3,10,6036.49,-78.78,0.97,Low,0.08,0
T00007569,C000686,M00037,2025-03-27 21:05:00,65008.4,INR,Debit Card,Purchase,Food,POS,iOS,Firefox,UK,-32.759948,42.349951,395.78,293,21,Thursday,No,No,3,2,45234.67,138.81,0.23,Medium,0.23,0
T00007570,C000132,M00096,2025-11-04 09:35:00,90831.43,INR,UPI,Refund,Travel,Mobile,Android,Chrome,Canada,-9.095658,152.11647,409.97,114,9,Tuesday,No,Yes,5,19,33688.02,17.22,0.04,High,0.07,0
T00007571,C000672,M00099,2025-10-27 20:10:00,81244.05,INR,Wallet,Transfer,Healthcare,Mobile,Android,Safari,India,-18.677484,-129.552332,65.91,338,20,Monday,No,Yes,0,20,25184.64,-47.77,0.14,Low,0.15,0
T00007572,C000697,M00188,2025-03-06 19:03:00,42486.98,INR,UPI,Refund,Travel,Mobile,Android,Edge,UK,60.584899,-143.846386,95.01,12,19,Thursday,No,No,4,5,6922.83,-39.68,0.25,Medium,0.14,0
T00007573,C000740,M00094,2025-10-22 22:14:00,50986.08,INR,UPI,Refund,Healthcare,POS,iOS,Chrome,Canada,8.639943,170.491494,375.11,377,22,Wednesday,No,No,1,29,3908.62,32.92,0.78,High,0.24,0
T00007574,C000022,M00199,2025-09-07 18:10:00,93150.23,INR,Debit Card,Refund,Electronics,Desktop,Android,Edge,Germany,20.232936,-148.479697,482.6,218,18,Sunday,Yes,Yes,1,11,41547.16,1.9,0.35,Medium,0.26,0
T00007575,C000850,M00177,2026-02-16 15:29:00,34287.28,INR,UPI,Purchase,Healthcare,Mobile,macOS,Firefox,UK,31.149965,58.931648,40.99,218,15,Monday,No,Yes,2,16,12791.53,111.87,0.6,Low,0.24,0
T00007576,C000334,M00110,2025-06-12 20:23:00,86190.26,INR,Credit Card,Refund,Grocery,POS,Android,Safari,Germany,48.859688,-27.518323,258.36,585,20,Thursday,No,Yes,1,30,2414.13,126.22,0.26,High,0.04,0
T00007577,C000830,M00016,2026-04-09 08:55:00,93393.11,INR,Debit Card,Purchase,Retail,POS,Android,Chrome,Germany,-89.300769,-88.024665,345.18,419,8,Thursday,No,Yes,1,10,8267.3,133.66,0.36,Medium,0.28,0
T00007578,C000374,M00170,2025-06-07 13:40:00,87537.45,INR,Debit Card,Purchase,Grocery,Desktop,macOS,Chrome,India,-74.82729,-112.622533,302.46,254,13,Saturday,Yes,Yes,3,6,10293.32,-41.36,0.47,High,0.02,0
T00007579,C000586,M00119,2025-09-30 02:41:00,93830.13,INR,Wallet,Transfer,Electronics,Desktop,Windows,Chrome,Germany,-17.261914,-145.986135,406.35,437,2,Tuesday,No,No,3,5,3620.65,-13.92,0.95,Medium,0.08,0
T00007580,C000637,M00088,2025-01-25 14:05:00,44943.02,INR,Wallet,Transfer,Grocery,Mobile,Windows,Safari,Canada,65.666435,71.050636,412.19,317,14,Saturday,Yes,Yes,5,3,19770.36,3.48,0.37,Medium,0.16,0
T00007581,C000954,M00147,2025-05-02 11:38:00,93671.14,INR,UPI,Transfer,Entertainment,Mobile,macOS,Safari,UK,16.366491,48.208871,373.35,246,11,Friday,No,Yes,4,21,38333.47,-62.97,0.77,High,0.12,0
T00007582,C000366,M00056,2025-07-13 03:21:00,70145.6,INR,UPI,Purchase,Entertainment,POS,Android,Edge,India,4.362503,17.221314,360.76,135,3,Sunday,Yes,No,1,25,32408.97,105.43,0.63,High,0.31,0
T00007583,C000824,M00093,2025-10-31 05:39:00,10297.58,INR,Wallet,Transfer,Healthcare,POS,Android,Safari,UK,46.316577,-127.907674,152.81,266,5,Friday,No,No,1,13,4035.36,80.48,0.78,High,0.38,0
T00007584,C000020,M00120,2026-01-10 04:41:00,21488.65,INR,UPI,Purchase,Entertainment,POS,Windows,Chrome,Germany,-88.674656,-85.806683,137.02,60,4,Saturday,Yes,No,2,28,17329.56,119.43,0.95,Low,0.14,0
T00007585,C000524,M00041,2026-02-02 02:01:00,50109.53,INR,UPI,Refund,Entertainment,Mobile,Android,Edge,India,87.837094,160.393458,404.03,72,2,Monday,No,Yes,3,17,23814.58,20.55,0.78,High,0.87,1
T00007586,C000806,M00092,2025-05-21 17:49:00,63054.05,INR,Wallet,Refund,Entertainment,Desktop,Windows,Chrome,Germany,-70.242033,-97.650358,185.11,404,17,Wednesday,No,Yes,2,25,8645.9,-28.3,0.74,Low,0.22,0
T00007587,C000236,M00091,2025-02-19 12:15:00,77043.89,INR,UPI,Purchase,Electronics,Desktop,iOS,Safari,India,-78.585085,-137.567198,237.44,390,12,Wednesday,No,Yes,1,24,33056.34,39.83,0.66,Medium,0.28,0
T00007588,C000515,M00091,2025-04-18 21:18:00,28170.26,INR,Credit Card,Transfer,Entertainment,Desktop,Windows,Chrome,India,75.258762,-99.669906,299.5,303,21,Friday,No,No,1,18,44894.59,-25.38,0.06,High,0.26,0
T00007589,C000582,M00175,2025-01-27 14:07:00,42870.05,INR,Debit Card,Refund,Food,Desktop,Windows,Chrome,USA,66.647958,-21.65885,470.43,383,14,Monday,No,Yes,5,2,48061.39,148.35,0.29,Low,0.24,0
T00007590,C000507,M00025,2025-08-27 10:18:00,33908.9,INR,Wallet,Transfer,Healthcare,POS,Windows,Edge,India,-85.309776,-51.812123,157.03,134,10,Wednesday,No,Yes,0,23,42921.13,-73.54,0.89,High,0.07,0
T00007591,C000573,M00060,2025-10-15 14:46:00,28875.54,INR,UPI,Refund,Retail,POS,iOS,Safari,USA,-76.396928,86.567009,258.96,106,14,Wednesday,No,No,2,8,721.62,107.05,0.64,High,0.36,0
T00007592,C000242,M00111,2026-02-03 19:57:00,96371.15,INR,Credit Card,Refund,Grocery,POS,macOS,Edge,UK,-75.358892,-56.916608,8.18,320,19,Tuesday,No,Yes,3,10,48355.91,132.27,0.48,Low,0.05,0
T00007593,C000192,M00041,2026-01-31 15:24:00,75154.92,INR,Debit Card,Transfer,Food,Desktop,Windows,Safari,Canada,65.19449,114.928526,348.82,39,15,Saturday,Yes,Yes,3,3,36919.47,126.14,0.49,High,0.13,0
T00007594,C000509,M00192,2025-01-28 10:22:00,90117.67,INR,Wallet,Purchase,Grocery,Desktop,iOS,Chrome,USA,-77.764921,13.827795,8.85,496,10,Tuesday,No,Yes,5,29,8579.24,-75.34,0.8,High,0.28,0
T00007595,C000655,M00057,2025-03-02 18:09:00,35994.54,INR,Debit Card,Transfer,Travel,Mobile,macOS,Edge,Germany,-53.89269,-38.945445,223.63,13,18,Sunday,Yes,Yes,3,3,24261.48,10.09,0.5,Medium,0.17,0
T00007596,C000378,M00182,2025-01-05 09:18:00,8378.87,INR,UPI,Refund,Healthcare,POS,Android,Edge,Germany,13.948073,-161.710938,161.92,497,9,Sunday,Yes,No,4,14,20156.24,-2.99,0.8,Medium,0.19,0
T00007597,C000448,M00169,2025-08-24 01:40:00,56091.57,INR,Debit Card,Transfer,Travel,Desktop,Android,Edge,Canada,-63.777823,69.637993,134.12,460,1,Sunday,Yes,No,0,20,43640.25,87.93,0.24,Low,0.21,0
T00007598,C000070,M00021,2025-08-04 23:55:00,68893.46,INR,Credit Card,Purchase,Food,Mobile,iOS,Edge,UK,-42.208937,42.304002,241.71,529,23,Monday,No,No,0,13,3076.88,109.24,0.18,Low,0.38,0
T00007599,C000771,M00032,2025-08-09 05:30:00,53826.02,INR,UPI,Transfer,Healthcare,Desktop,macOS,Chrome,USA,-74.601446,175.138921,7.08,124,5,Saturday,Yes,Yes,2,9,49111.79,-3.05,0.84,Low,0.71,1
T00007600,C000629,M00194,2026-02-01 16:10:00,83095.39,INR,Debit Card,Refund,Food,Desktop,macOS,Firefox,UK,24.602648,40.377833,100.47,320,16,Sunday,Yes,Yes,3,15,16543.37,29.41,0.38,Medium,0.32,0
T00007601,C000971,M00075,2025-11-04 06:26:00,64591.53,INR,Debit Card,Transfer,Electronics,Desktop,iOS,Firefox,Germany,35.968527,-93.974227,255.74,374,6,Tuesday,No,No,3,14,47909.19,-55.48,0.12,Low,0.2,0
T00007602,C000023,M00119,2025-01-08 20:05:00,51633.64,INR,Wallet,Refund,Travel,Desktop,macOS,Firefox,USA,37.765855,150.009124,210.59,367,20,Wednesday,No,No,2,19,35156.61,68.03,0.79,Low,0.36,0
T00007603,C000411,M00106,2025-10-09 04:33:00,62555.35,INR,Debit Card,Transfer,Healthcare,POS,iOS,Firefox,India,23.257285,-164.163152,126.3,410,4,Thursday,No,Yes,4,15,5677.24,-79.32,0.5,High,0.11,0
T00007604,C000134,M00148,2025-03-12 00:24:00,81724.83,INR,Debit Card,Refund,Food,POS,Android,Chrome,Canada,30.548872,-89.578595,445.88,258,0,Wednesday,No,No,2,2,48867.46,42.84,0.36,Medium,0.29,0
T00007605,C000920,M00040,2026-04-18 00:25:00,1690.86,INR,UPI,Refund,Travel,Desktop,Android,Firefox,India,-9.376129,55.981602,476.3,28,0,Saturday,Yes,No,3,23,18600.4,-33.99,0.36,High,0.24,0
T00007606,C000709,M00178,2025-02-07 06:47:00,48136.87,INR,Debit Card,Transfer,Travel,POS,macOS,Chrome,UK,63.590064,-169.157047,275.54,147,6,Friday,No,Yes,0,13,37128.14,-13.84,0.36,Medium,0.01,0
T00007607,C000456,M00082,2025-08-17 02:58:00,64195.72,INR,Credit Card,Transfer,Travel,POS,Windows,Edge,Germany,-77.83964,93.281087,440.45,94,2,Sunday,Yes,Yes,0,11,19396.97,141.86,0.47,High,0.01,0
T00007608,C000844,M00009,2025-01-25 02:57:00,31184.35,INR,Debit Card,Purchase,Electronics,Mobile,Windows,Chrome,Canada,71.220666,59.383351,483.81,350,2,Saturday,Yes,No,5,23,33786.97,89.01,0.14,Medium,0.01,0
T00007609,C000015,M00144,2026-04-02 13:13:00,42046.85,INR,Credit Card,Transfer,Entertainment,Mobile,Windows,Firefox,India,81.726236,-117.798248,183.75,581,13,Thursday,No,No,5,11,3277.51,65.75,0.31,Medium,0.25,0
T00007610,C000679,M00095,2025-12-16 09:35:00,18320.97,INR,Debit Card,Transfer,Travel,POS,macOS,Safari,Canada,-54.088815,156.976448,423.93,544,9,Tuesday,No,Yes,1,28,40178.55,101.24,0.19,Low,0.33,0
T00007611,C000742,M00140,2025-04-29 20:39:00,30040.7,INR,Wallet,Transfer,Travel,POS,macOS,Chrome,Germany,74.838948,103.979874,16.4,419,20,Tuesday,No,No,5,14,45162.95,92.0,0.46,Low,0.04,0
T00007612,C000861,M00076,2025-05-26 19:17:00,11661.43,INR,Credit Card,Transfer,Travel,POS,iOS,Firefox,Germany,-30.421566,-171.591319,47.78,466,19,Monday,No,Yes,2,7,10751.33,88.38,0.71,Medium,0.01,0
T00007613,C000612,M00064,2025-05-02 08:00:00,73974.54,INR,Wallet,Refund,Healthcare,Mobile,macOS,Chrome,USA,76.23906,-81.156247,206.62,472,8,Friday,No,No,1,21,15198.27,2.74,0.14,Medium,0.09,0
T00007614,C000616,M00142,2025-09-18 17:00:00,3040.28,INR,UPI,Transfer,Electronics,POS,iOS,Safari,Canada,-38.233988,-128.54055,83.12,139,17,Thursday,No,Yes,4,6,45667.5,-2.9,0.15,High,0.15,0
T00007615,C000603,M00044,2025-10-23 12:46:00,77946.94,INR,Debit Card,Transfer,Retail,POS,Windows,Edge,Canada,65.027174,171.739708,105.6,409,12,Thursday,No,Yes,2,8,15286.46,69.05,0.31,High,0.36,0
T00007616,C000799,M00127,2025-02-16 05:39:00,21986.2,INR,Wallet,Purchase,Electronics,POS,Windows,Chrome,UK,18.576047,112.023629,203.29,145,5,Sunday,Yes,Yes,0,1,38579.05,60.04,0.1,High,0.34,0
T00007617,C000041,M00122,2026-02-11 03:55:00,73394.02,INR,Debit Card,Purchase,Retail,Mobile,Android,Firefox,USA,-28.080877,11.008885,74.92,96,3,Wednesday,No,No,2,17,27277.31,106.17,0.09,Low,0.36,0
T00007618,C000459,M00023,2026-01-06 03:54:00,46196.8,INR,Wallet,Refund,Retail,Desktop,Windows,Safari,UK,-89.183936,-143.074811,118.96,57,3,Tuesday,No,Yes,5,11,8433.78,84.45,0.12,Low,0.18,0
T00007619,C000803,M00117,2026-01-04 04:40:00,84384.45,INR,Wallet,Refund,Grocery,POS,Android,Firefox,USA,-28.411629,36.772479,87.93,358,4,Sunday,Yes,No,4,7,11147.62,-38.52,0.8,Low,0.34,0
T00007620,C000481,M00163,2026-02-17 22:08:00,84280.6,INR,UPI,Refund,Retail,Desktop,Android,Edge,Germany,71.06967,126.282209,327.4,245,22,Tuesday,No,Yes,1,6,4747.16,-50.85,0.28,Low,0.14,0
T00007621,C000747,M00015,2025-06-27 07:51:00,74832.18,INR,Wallet,Refund,Healthcare,POS,Android,Chrome,UK,-70.891358,10.350274,446.15,307,7,Friday,No,No,1,14,32332.71,15.16,0.03,Medium,0.14,0
T00007622,C000875,M00061,2025-01-25 00:18:00,83867.25,INR,Credit Card,Refund,Retail,Desktop,Windows,Chrome,Canada,-65.719861,169.072401,138.1,297,0,Saturday,Yes,Yes,0,28,1513.09,40.02,0.85,Medium,0.27,0
T00007623,C000801,M00052,2026-04-26 16:55:00,55046.85,INR,Wallet,Refund,Entertainment,Mobile,macOS,Firefox,India,-37.473207,-129.147888,100.82,554,16,Sunday,Yes,Yes,5,3,32104.99,53.43,0.42,Medium,0.3,0
T00007624,C000822,M00088,2025-07-13 21:28:00,98642.86,INR,UPI,Transfer,Healthcare,Desktop,macOS,Safari,Canada,-75.249917,21.721762,436.18,359,21,Sunday,Yes,Yes,2,11,24448.35,27.32,0.24,Medium,0.31,0
T00007625,C000717,M00005,2025-03-27 10:47:00,68455.03,INR,UPI,Transfer,Electronics,Desktop,Android,Edge,USA,27.946038,-129.403767,108.25,284,10,Thursday,No,No,0,1,17102.6,99.32,0.48,Medium,0.29,0
T00007626,C000382,M00018,2025-09-08 03:36:00,85118.68,INR,Debit Card,Purchase,Travel,POS,Android,Firefox,Canada,45.905884,-54.681912,202.45,523,3,Monday,No,Yes,2,20,29918.03,-2.92,0.22,Medium,0.39,0
T00007627,C000918,M00177,2026-03-23 04:52:00,93951.8,INR,Wallet,Refund,Healthcare,POS,Windows,Chrome,Germany,3.923952,173.99145,453.13,171,4,Monday,No,Yes,0,15,34309.77,39.28,0.43,Medium,0.37,0
T00007628,C000635,M00066,2025-10-22 05:21:00,74713.18,INR,UPI,Purchase,Grocery,Mobile,Android,Firefox,USA,11.160005,-125.260724,230.58,164,5,Wednesday,No,No,4,17,47592.78,-44.58,0.62,High,0.24,0
T00007629,C000399,M00170,2025-12-25 20:45:00,86821.09,INR,UPI,Purchase,Entertainment,Desktop,iOS,Chrome,Germany,-70.008864,-111.892247,16.53,77,20,Thursday,No,No,5,10,23571.38,112.69,0.51,Medium,0.16,0
T00007630,C000205,M00161,2025-11-27 20:59:00,12215.17,INR,Debit Card,Transfer,Electronics,Desktop,macOS,Chrome,UK,80.311288,-54.184505,208.6,104,20,Thursday,No,Yes,3,27,5043.1,71.78,0.59,High,0.02,0
T00007631,C000176,M00184,2025-10-13 12:55:00,37284.37,INR,Wallet,Refund,Healthcare,Mobile,Android,Chrome,India,89.704884,-138.997205,319.86,343,12,Monday,No,Yes,2,8,31159.84,103.71,0.52,High,0.12,0
T00007632,C000332,M00196,2025-06-26 13:28:00,3606.63,INR,UPI,Purchase,Food,Desktop,iOS,Safari,Canada,-30.822467,47.516216,462.18,435,13,Thursday,No,No,1,2,26003.72,135.06,0.37,Low,0.4,0
T00007633,C000501,M00038,2025-08-04 04:23:00,49620.06,INR,Credit Card,Purchase,Travel,POS,iOS,Chrome,Canada,51.32669,-50.62573,446.42,386,4,Monday,No,No,2,1,3919.43,-62.68,0.13,Low,0.36,0
T00007634,C000291,M00186,2026-04-02 02:11:00,29327.32,INR,Credit Card,Transfer,Grocery,POS,Windows,Chrome,UK,-62.141058,90.42891,189.79,23,2,Thursday,No,No,2,18,46300.26,75.22,0.94,High,0.22,0
T00007635,C000468,M00044,2026-01-31 17:35:00,54883.92,INR,Credit Card,Refund,Entertainment,POS,Android,Firefox,UK,-21.707376,31.763798,146.92,232,17,Saturday,Yes,No,4,28,34459.13,108.73,0.7,Low,0.12,0
T00007636,C000673,M00058,2025-04-29 00:18:00,87005.12,INR,Debit Card,Refund,Grocery,Mobile,iOS,Edge,India,57.872503,-152.145901,266.83,453,0,Tuesday,No,Yes,4,7,34493.95,-73.43,0.42,Low,0.63,1
T00007637,C000268,M00178,2025-04-23 22:16:00,72261.64,INR,UPI,Purchase,Grocery,Mobile,macOS,Chrome,UK,84.425277,-165.163752,178.88,420,22,Wednesday,No,Yes,5,28,30752.1,60.21,0.42,High,0.31,0
T00007638,C000974,M00192,2026-02-16 09:57:00,32512.76,INR,Wallet,Purchase,Entertainment,Desktop,Windows,Edge,Canada,-81.351255,164.757907,370.28,569,9,Monday,No,No,4,25,44199.23,102.52,0.18,High,0.04,0
T00007639,C000049,M00064,2026-02-11 17:29:00,30921.25,INR,Wallet,Refund,Healthcare,Desktop,Windows,Safari,India,37.468535,-90.35409,39.33,320,17,Wednesday,No,Yes,1,1,23531.12,31.16,0.1,Low,0.12,0
T00007640,C000113,M00070,2025-04-22 12:14:00,7059.93,INR,Wallet,Purchase,Retail,POS,macOS,Safari,India,-57.985809,-95.248963,140.66,154,12,Tuesday,No,Yes,2,2,42766.91,-47.32,0.05,Low,0.22,0
T00007641,C000552,M00013,2026-02-07 20:15:00,30052.85,INR,Debit Card,Transfer,Food,Mobile,Android,Chrome,USA,8.897295,104.800355,89.71,431,20,Saturday,Yes,No,5,13,45023.49,-5.45,0.79,High,0.08,0
T00007642,C000768,M00140,2025-04-25 09:49:00,31799.2,INR,Credit Card,Purchase,Healthcare,POS,Windows,Edge,USA,-44.131354,-51.145092,31.52,479,9,Friday,No,Yes,1,2,19109.45,135.23,0.87,High,0.16,0
T00007643,C000263,M00098,2025-09-07 09:46:00,58852.07,INR,Debit Card,Transfer,Food,Desktop,Windows,Chrome,Germany,13.988675,84.664307,306.26,186,9,Sunday,Yes,No,4,22,35925.67,79.29,0.98,Low,0.21,0
T00007644,C000730,M00031,2025-03-07 22:38:00,50413.44,INR,Debit Card,Purchase,Retail,POS,iOS,Safari,UK,60.357562,-59.415064,175.48,196,22,Friday,No,No,0,2,604.38,113.04,0.93,Low,0.33,0
T00007645,C000691,M00054,2026-02-24 16:01:00,56032.38,INR,Credit Card,Transfer,Grocery,Desktop,iOS,Firefox,UK,-11.232739,-101.449974,354.44,344,16,Tuesday,No,No,4,10,42904.38,83.51,0.79,Medium,0.09,0
T00007646,C000907,M00174,2025-09-29 02:55:00,86322.19,INR,Wallet,Purchase,Electronics,Desktop,Android,Safari,India,-31.337853,165.057893,300.67,486,2,Monday,No,No,3,11,9766.66,92.93,0.69,Low,0.06,0
T00007647,C000492,M00115,2026-03-11 05:25:00,48020.18,INR,UPI,Purchase,Entertainment,Mobile,macOS,Firefox,Germany,9.249179,-9.75193,73.31,107,5,Wednesday,No,Yes,4,25,36639.84,27.53,0.86,Medium,0.15,0
T00007648,C000429,M00114,2025-03-04 22:47:00,33399.78,INR,UPI,Transfer,Grocery,POS,iOS,Safari,India,51.109284,138.408698,479.58,290,22,Tuesday,No,No,5,14,1140.26,46.14,0.99,Low,0.1,0
T00007649,C000691,M00028,2025-07-30 13:31:00,63498.19,INR,Debit Card,Purchase,Retail,Mobile,Android,Edge,Canada,-54.448132,-10.741757,13.77,187,13,Wednesday,No,Yes,4,0,5234.58,-24.71,0.28,Medium,0.1,0
T00007650,C000756,M00113,2025-09-06 09:47:00,95028.05,INR,Debit Card,Purchase,Travel,Desktop,Windows,Chrome,USA,-39.251219,-43.705753,236.56,449,9,Saturday,Yes,Yes,4,27,37727.47,-57.58,0.05,High,0.34,0
T00007651,C000628,M00104,2025-02-06 12:10:00,20438.58,INR,UPI,Purchase,Food,Mobile,Windows,Edge,UK,-39.861505,168.198401,318.13,503,12,Thursday,No,Yes,1,29,45745.79,113.16,0.31,Low,0.3,0
T00007652,C000804,M00190,2025-03-24 12:36:00,53149.17,INR,UPI,Transfer,Entertainment,POS,macOS,Safari,Germany,-57.369578,90.353186,86.54,509,12,Monday,No,No,5,21,5281.33,93.31,0.13,Medium,0.29,0
T00007653,C000380,M00010,2026-01-22 20:38:00,6519.5,INR,Credit Card,Refund,Grocery,POS,Windows,Chrome,Canada,-37.848885,-82.689214,320.1,96,20,Thursday,No,Yes,3,20,45573.18,74.12,0.07,Medium,0.31,0
T00007654,C000721,M00035,2025-02-03 04:42:00,1360.88,INR,UPI,Refund,Electronics,Desktop,Windows,Edge,Canada,-4.640097,-89.56936,140.19,520,4,Monday,No,No,4,5,5339.55,30.61,0.23,Medium,0.35,0
T00007655,C000084,M00138,2025-05-21 07:20:00,63102.6,INR,UPI,Purchase,Entertainment,Mobile,Android,Firefox,Canada,28.060951,-138.140455,451.69,273,7,Wednesday,No,No,0,26,49535.07,-63.81,0.14,High,0.15,0
T00007656,C000477,M00082,2025-07-11 16:59:00,65942.47,INR,Debit Card,Purchase,Travel,Mobile,Windows,Safari,USA,-78.981051,120.900292,258.01,428,16,Friday,No,No,5,15,38267.18,-54.82,0.75,High,0.03,0
T00007657,C000012,M00063,2026-04-12 06:02:00,9917.84,INR,Wallet,Transfer,Travel,POS,Windows,Safari,India,-71.519895,49.146812,225.09,316,6,Sunday,Yes,No,0,2,29354.58,52.54,0.97,High,0.25,0
T00007658,C000655,M00171,2025-11-12 04:26:00,75815.35,INR,Credit Card,Transfer,Healthcare,POS,Android,Safari,USA,62.975304,77.699565,478.03,104,4,Wednesday,No,Yes,2,5,31423.95,-17.33,0.75,High,0.31,0
T00007659,C000734,M00119,2026-04-20 09:04:00,92630.89,INR,Wallet,Refund,Travel,POS,iOS,Edge,UK,-15.649971,-35.832851,266.85,360,9,Monday,No,No,4,10,42375.8,17.67,0.93,Medium,0.04,0
T00007660,C000066,M00121,2026-02-22 14:35:00,41890.1,INR,UPI,Purchase,Travel,Mobile,iOS,Edge,USA,-51.868152,38.665416,40.43,333,14,Sunday,Yes,Yes,5,27,42876.5,108.98,0.27,High,0.1,0
T00007661,C000206,M00166,2025-01-25 22:34:00,43069.78,INR,UPI,Refund,Entertainment,POS,Android,Chrome,USA,27.535492,13.997635,395.67,486,22,Saturday,Yes,No,1,6,41130.54,10.74,0.15,High,0.19,0
T00007662,C000933,M00116,2025-06-28 17:06:00,65343.91,INR,Credit Card,Transfer,Entertainment,Mobile,Windows,Firefox,USA,-73.272958,24.088831,350.06,478,17,Saturday,Yes,No,5,27,10890.45,97.74,0.34,Low,0.07,0
T00007663,C000742,M00162,2026-01-03 07:00:00,24609.99,INR,Wallet,Purchase,Travel,POS,Windows,Safari,UK,10.109136,-168.450218,358.03,418,7,Saturday,Yes,Yes,4,26,17847.7,129.1,0.96,High,0.37,0
T00007664,C000647,M00148,2025-03-16 11:39:00,55970.1,INR,Credit Card,Transfer,Electronics,Desktop,macOS,Safari,Germany,72.012253,80.718445,432.46,131,11,Sunday,Yes,Yes,3,26,45300.73,43.55,0.72,High,0.37,0
T00007665,C000508,M00182,2025-08-09 20:47:00,875.51,INR,Credit Card,Refund,Electronics,Desktop,Windows,Firefox,Germany,85.573579,164.500445,251.31,363,20,Saturday,Yes,Yes,0,13,20161.75,110.52,0.08,Medium,0.01,0
T00007666,C000129,M00107,2025-12-27 02:20:00,35763.52,INR,Credit Card,Transfer,Travel,Desktop,Windows,Chrome,Germany,-9.678082,165.939035,185.25,493,2,Saturday,Yes,No,5,14,29118.21,-75.89,0.26,Medium,0.37,0
T00007667,C000759,M00120,2025-03-25 22:11:00,9451.0,INR,Credit Card,Purchase,Food,Desktop,Windows,Edge,UK,26.833512,7.675198,288.84,344,22,Tuesday,No,No,2,7,26941.47,-29.02,0.28,Low,0.16,0
T00007668,C000530,M00128,2025-04-28 19:41:00,56342.9,INR,UPI,Transfer,Electronics,POS,Windows,Firefox,USA,58.561288,18.064244,462.67,558,19,Monday,No,Yes,3,11,37866.45,136.28,0.28,Medium,0.1,0
T00007669,C000362,M00050,2026-01-12 15:13:00,49132.94,INR,Wallet,Refund,Electronics,Mobile,Windows,Chrome,Germany,65.106942,-84.816257,319.8,327,15,Monday,No,Yes,4,19,26629.06,48.49,0.45,Medium,0.35,0
T00007670,C000116,M00101,2025-02-21 08:16:00,86099.9,INR,Wallet,Transfer,Entertainment,POS,Android,Safari,Germany,30.057426,-29.093923,295.47,281,8,Friday,No,No,2,21,9454.26,-9.66,0.64,Low,0.14,0
T00007671,C000292,M00127,2025-11-01 10:56:00,34075.67,INR,Credit Card,Refund,Retail,Desktop,iOS,Edge,UK,23.545517,-75.545151,11.96,97,10,Saturday,Yes,No,0,11,24120.74,47.47,0.6,Low,0.1,0
T00007672,C000556,M00029,2025-06-01 09:58:00,52352.84,INR,Debit Card,Purchase,Food,Mobile,macOS,Firefox,UK,16.074018,107.817579,121.9,208,9,Sunday,Yes,No,4,29,30225.63,119.99,0.6,High,0.23,0
T00007673,C000690,M00063,2025-08-18 08:22:00,90580.25,INR,Wallet,Refund,Grocery,Mobile,macOS,Safari,Canada,-49.174153,57.452217,460.5,346,8,Monday,No,Yes,2,5,11409.83,49.39,0.4,High,0.19,0
T00007674,C000535,M00180,2025-03-26 00:21:00,66765.71,INR,UPI,Purchase,Food,POS,macOS,Safari,UK,30.82408,-97.123975,244.82,451,0,Wednesday,No,No,4,10,44054.09,133.0,0.29,Low,0.04,0
T00007675,C000143,M00193,2025-05-26 08:57:00,77321.47,INR,UPI,Refund,Grocery,Desktop,iOS,Firefox,Germany,59.274204,33.165555,472.18,31,8,Monday,No,Yes,4,22,8865.51,56.23,0.13,High,0.33,0
T00007676,C000469,M00001,2025-10-09 13:53:00,992.04,INR,Debit Card,Transfer,Healthcare,Mobile,iOS,Firefox,Canada,-54.558894,-156.639782,479.18,111,13,Thursday,No,Yes,3,27,47532.75,-39.6,0.77,High,0.16,0
T00007677,C000265,M00182,2025-06-08 20:40:00,86001.82,INR,Debit Card,Transfer,Healthcare,Desktop,macOS,Chrome,Canada,35.047734,-126.27829,0.74,419,20,Sunday,Yes,Yes,2,7,49540.5,35.16,0.82,Low,0.1,0
